customer_id,gender,ages,country,pages_visited,payment_method,cart_value,discount_applied,customer_segment,purchased,product_clicked,loyalty_score,product_category,price,session_date,session_time,device_type,referral_source,repeat_customer
63aa5682-8479-422d-aa92-35c36752e1ad,Female,36,Palestinian Territory,13,Bank Transfer,152.55,0,Window Shopper,1,area,73,Home,71.33,2025-02-24 18:58:32,6.55,Mobile,Email,1
6cb678ea-f2a4-4f35-93b6-5126100eb513,Male,45,Senegal,10,Credit Card,171.26999999999998,1,Loyal,1,happen,56,Beauty,12.92,2025-03-30 00:52:21,22.48,Mobile,Direct,0
b1688027-8525-4016-9226-48019548936f,Male,46,South Georgia and the South Sandwich Islands,11,PayPal,59.28,0,Impulse Buyer,1,third,11,Books,34.58,2025-07-08 05:18:49,28.1,Mobile,Social,1
912e5fb8-8ffe-4d64-b0ea-5907defd5d3b,Male,46,Antigua and Barbuda,15,Bank Transfer,239.33999999999997,1,Loyal,1,leave,89,Clothing,81.3,2025-05-15 14:12:38,28.37,Mobile,Search,1
f5893fe0-0246-4af8-be77-df157a15e85d,Male,45,Croatia,12,PayPal,99.3,0,Impulse Buyer,1,number,59,Beauty,18.55,2025-03-25 12:17:20,6.72,Tablet,Search,1
6316f6a2-b92f-4783-ad6c-03df6d3018e3,Female,39,Japan,12,Bank Transfer,0.0,1,Loyal,0,beat,36,Beauty,0.0,2025-03-02 14:18:03,1.69,Mobile,Search,1
b4d87d5b-3aa8-4802-9817-c1f60073bd4b,Female,28,Libyan Arab Jamahiriya,4,Crypto,33.83,1,Loyal,1,care,12,Clothing,10.52,2025-04-03 00:53:40,10.79,Desktop,Direct,1
0f6f4706-af88-4525-ba08-930f17f802d6,Male,41,Reunion,5,Crypto,0.0,0,Bargain Hunter,0,despite,12,Home,0.0,2025-04-26 01:51:45,5.17,Mobile,Search,1
205a330d-57a0-4f65-969c-c7615b02cd6c,Female,26,Mauritius,5,Crypto,257.68,1,Bargain Hunter,1,enter,90,Electronics,155.82,2025-02-26 21:03:16,4.21,Desktop,Search,1
48899620-8e62-463c-96eb-defe9e1ccb03,Male,40,British Virgin Islands,6,Crypto,368.39,1,Window Shopper,1,maybe,88,Electronics,183.19,2025-05-09 23:34:39,24.26,Tablet,Search,1
9bad69e2-c994-43bc-9f8a-0c1db51354d2,Female,39,Qatar,19,Crypto,0.0,0,Bargain Hunter,0,rise,69,Home,0.0,2025-05-13 10:02:47,17.14,Desktop,Direct,0
42dee048-0207-449d-8fbe-94b3168b10f5,Female,34,French Southern Territories,11,Credit Card,167.51000000000002,1,Loyal,1,blood,52,Books,5.8,2025-02-12 03:14:51,12.53,Mobile,Social,1
5025c86b-c571-40e2-9e45-0cd50eaae4b1,Male,65,Serbia,9,Credit Card,0.0,0,Bargain Hunter,0,not,6,Home,0.0,2025-07-12 03:14:19,11.68,Tablet,Email,0
f94f75e5-cb81-4312-b556-5025af3d50d6,Male,27,United States Minor Outlying Islands,15,Credit Card,260.77,1,Loyal,1,similar,31,Clothing,83.87,2025-05-14 13:22:16,18.92,Desktop,Social,1
b3459264-534c-45f2-bec1-4804557283ed,Female,51,Sweden,3,Credit Card,0.0,0,Loyal,0,blue,85,Books,0.0,2025-06-27 12:21:03,24.82,Desktop,Direct,0
b0fef524-fb1f-4247-8375-5a872e5608ca,Female,44,Azerbaijan,9,Crypto,0.0,1,Loyal,0,parent,21,Electronics,0.0,2025-04-04 02:15:31,9.7,Mobile,Direct,0
786986fe-f10e-4eac-b89e-2f1d6be39fe2,Female,19,Syrian Arab Republic,2,Credit Card,203.79,1,Impulse Buyer,1,full,8,Beauty,15.1,2025-07-13 00:48:14,6.12,Mobile,Email,0
1ad57cff-e3c0-43de-9560-84ee5cfce6a7,Female,63,Solomon Islands,18,Crypto,206.29,0,Window Shopper,1,learn,17,Beauty,44.29,2025-01-28 17:36:49,26.93,Tablet,Direct,1
9dd870ad-508c-47fc-a912-df39bc1c49a5,Male,42,Equatorial Guinea,14,PayPal,0.0,1,Impulse Buyer,0,style,49,Clothing,0.0,2025-05-10 22:56:54,22.64,Tablet,Social,1
f816dc38-2887-4337-aaf9-1cf531032d28,Male,56,Ethiopia,9,Credit Card,166.83999999999997,1,Window Shopper,1,room,55,Home,28.92,2025-02-10 23:45:29,10.77,Mobile,Email,1
f0a3b90f-ffae-49b7-be44-f9ab09f0d32d,Female,34,Afghanistan,10,Bank Transfer,175.58999999999997,1,Impulse Buyer,1,describe,77,Books,32.45,2025-01-16 10:12:34,25.44,Desktop,Direct,1
c6927c6b-5bc9-4220-be25-20d94ebdcd31,Male,22,Finland,17,PayPal,182.26999999999998,0,Impulse Buyer,1,capital,50,Clothing,64.28,2025-04-07 15:53:01,17.41,Tablet,Email,0
b3dc7db1-6890-45a0-9a62-a0686199d62b,Male,53,Bosnia and Herzegovina,2,Crypto,263.92,0,Window Shopper,1,wonder,37,Home,160.3,2025-07-08 10:04:39,26.12,Mobile,Email,0
b8c9b5c6-6ecf-43b1-9897-7eb964b75dc8,Male,41,Monaco,6,Credit Card,0.0,1,Bargain Hunter,0,scientist,29,Electronics,0.0,2025-02-21 19:10:31,15.69,Tablet,Search,0
de5ad7ce-6f46-4ddd-af4e-5e7904fd6677,Male,27,Bosnia and Herzegovina,10,Bank Transfer,0.0,1,Impulse Buyer,0,way,47,Books,0.0,2025-03-15 09:01:41,26.74,Mobile,Direct,1
ed913031-0165-403f-bd02-4be20f247a4f,Male,36,Azerbaijan,14,PayPal,79.51,1,Loyal,1,style,72,Books,5.29,2025-05-16 21:27:16,18.08,Mobile,Social,1
159db900-bab0-4193-b129-81fdb6f1bc73,Male,42,Saint Helena,2,PayPal,0.0,1,Bargain Hunter,0,wear,8,Electronics,0.0,2025-04-21 03:59:39,14.01,Mobile,Direct,0
5c4f196a-5cbb-4f77-8487-c3d172133c70,Female,29,Greece,8,Credit Card,251.85000000000002,0,Window Shopper,1,election,28,Home,150.58,2025-06-07 01:23:12,21.13,Tablet,Social,0
052ebf89-fa91-419b-bb42-4630084a91d6,Male,50,Montenegro,13,Credit Card,62.31999999999999,1,Bargain Hunter,1,red,16,Clothing,43.69,2025-03-28 12:16:12,15.06,Desktop,Social,0
30a94de3-56c6-4fe3-af68-e86e6bfac4cd,Female,39,Guadeloupe,20,PayPal,0.0,1,Impulse Buyer,0,price,79,Electronics,0.0,2025-01-04 03:28:33,6.91,Mobile,Social,1
6765f8e0-b33c-402e-83b5-aaf68134e8d1,Female,47,United Arab Emirates,6,Crypto,227.41,1,Impulse Buyer,1,kitchen,62,Books,45.66,2025-06-08 13:29:32,12.02,Desktop,Email,0
b612be92-59c6-4b56-b56b-55be395b5777,Female,23,Isle of Man,3,Credit Card,0.0,1,Loyal,0,strong,40,Home,0.0,2025-05-11 06:28:38,20.42,Tablet,Direct,1
560d1a40-9489-4115-a091-82b3ef060b5c,Male,18,Madagascar,5,PayPal,0.0,0,Loyal,0,see,15,Electronics,0.0,2025-06-20 08:01:12,24.4,Desktop,Search,1
c08c9944-50c2-473c-a33e-da4ce7a76721,Male,44,Senegal,16,Credit Card,0.0,1,Impulse Buyer,0,week,67,Home,0.0,2025-03-14 18:23:58,4.44,Desktop,Social,0
bb0878f0-6cf1-4407-b8f7-ce594361e834,Male,24,Romania,17,Crypto,523.09,1,Impulse Buyer,1,activity,36,Electronics,466.55,2025-03-11 06:39:30,26.91,Mobile,Social,0
8f0e6a35-adac-4c1d-84ec-1a1548bae1d2,Female,41,Korea,11,Crypto,88.03999999999999,0,Impulse Buyer,1,officer,14,Beauty,8.35,2025-03-08 18:22:42,17.71,Desktop,Direct,0
7ca43db9-f84d-4815-9a42-c841afac70c0,Female,46,Singapore,18,Bank Transfer,0.0,1,Loyal,0,draw,44,Electronics,0.0,2025-07-14 17:31:38,6.14,Tablet,Email,1
1a6f3a69-89cf-44d9-90b8-5597d018b693,Female,39,Uganda,20,Bank Transfer,0.0,0,Loyal,0,but,23,Beauty,0.0,2025-03-15 09:34:31,2.5,Mobile,Email,1
470f4de2-e5ef-4434-8ff9-6947ede4df23,Female,20,Greenland,5,Crypto,186.56,1,Loyal,1,theory,94,Clothing,77.33,2025-07-10 00:13:16,2.74,Desktop,Search,0
c81898a9-3e6d-4d67-b8d0-36d1fe7e38c9,Male,51,Bermuda,15,Bank Transfer,61.62,1,Impulse Buyer,1,better,73,Clothing,20.54,2025-04-18 16:38:32,4.57,Mobile,Direct,0
2adf67fc-381b-4c91-9559-f08aba7ed491,Male,32,Slovenia,6,Credit Card,0.0,0,Impulse Buyer,0,guess,68,Electronics,0.0,2025-04-22 16:36:43,4.18,Mobile,Social,1
384de5da-d066-4295-9175-56c8142e10b1,Female,39,United States Minor Outlying Islands,7,PayPal,159.7,1,Loyal,1,suddenly,100,Beauty,55.08,2025-02-03 03:39:25,14.97,Desktop,Search,0
7e2dfa0a-dc05-4f45-8e28-d4e549b4bc34,Male,21,Togo,11,PayPal,0.0,0,Bargain Hunter,0,concern,50,Home,0.0,2025-03-20 18:20:50,28.87,Desktop,Direct,0
943ebeeb-09d3-484c-9e0b-42fb85fe4620,Male,21,Tuvalu,15,Credit Card,139.81,0,Bargain Hunter,1,successful,100,Home,87.39,2025-06-19 16:10:56,10.87,Desktop,Social,0
f0127882-2ddb-44cc-9b1d-b642467793e1,Male,24,Korea,17,Bank Transfer,84.53,1,Bargain Hunter,1,loss,7,Clothing,77.95,2025-03-11 14:19:04,28.29,Tablet,Email,1
a4d483d6-bed5-42d8-9d0a-07e6aaecdeb4,Female,42,Tunisia,17,Credit Card,402.4,0,Bargain Hunter,1,have,27,Electronics,295.24,2025-01-05 17:06:14,13.65,Mobile,Email,1
576304e4-fa1f-4a0e-84db-2deb5267ee43,Male,30,Malaysia,6,PayPal,149.69,1,Window Shopper,1,address,10,Clothing,84.11,2025-06-25 23:51:10,12.3,Desktop,Direct,1
28523707-7ef0-4637-bd7e-2970403f686a,Male,26,Monaco,6,Bank Transfer,0.0,0,Loyal,0,west,15,Books,0.0,2025-03-29 09:32:24,21.07,Desktop,Search,0
fdf658b4-7ab5-41ff-95d1-7b5042b1cc8f,Female,18,Estonia,8,Credit Card,181.84,0,Window Shopper,1,red,40,Home,155.46,2025-05-04 03:58:19,7.9,Mobile,Social,0
9161543d-d51a-4524-93fb-52f1d52c96e0,Female,42,Syrian Arab Republic,8,Bank Transfer,33.0,0,Window Shopper,1,exist,34,Clothing,10.65,2025-05-16 12:49:53,28.46,Mobile,Social,1
dd4dda04-0eb7-4aae-a8fa-f3a93dea43b6,Male,22,Slovakia (Slovak Republic),10,Bank Transfer,0.0,0,Loyal,0,vote,62,Beauty,0.0,2025-01-22 00:10:36,5.93,Tablet,Direct,0
d6d0036b-cbb1-4ed0-b51f-b34951af9067,Male,33,Bangladesh,1,Bank Transfer,0.0,0,Bargain Hunter,0,door,97,Clothing,0.0,2025-03-29 10:49:46,8.17,Tablet,Email,0
0233540d-a533-4bb3-8612-6861e5fed850,Female,33,Guinea,13,Crypto,54.58,0,Impulse Buyer,1,education,45,Beauty,52.3,2025-04-01 19:33:44,4.92,Mobile,Search,1
0e50c532-8653-43ea-8faa-d6cf904e10e3,Male,53,Congo,9,Crypto,282.75,1,Loyal,1,surface,67,Electronics,231.56,2025-02-16 23:06:20,28.93,Desktop,Social,1
5198e19a-5714-4c6b-90a7-5860ba49fff7,Male,49,Puerto Rico,7,PayPal,146.15,0,Window Shopper,1,ten,27,Beauty,53.77,2025-05-02 06:41:39,10.29,Desktop,Email,1
ef420b61-ea7b-45a7-996c-2275bb1f8b88,Male,44,India,15,Crypto,0.0,1,Loyal,0,ever,91,Books,0.0,2025-07-06 21:56:01,27.26,Desktop,Search,1
2d56e788-e37a-4385-9084-ac483a22b5cd,Female,48,Comoros,13,Crypto,0.0,1,Window Shopper,0,alone,78,Electronics,0.0,2025-05-04 02:33:32,27.36,Desktop,Search,1
528beb54-0ac2-412b-89f0-213a26625ebf,Male,20,Israel,18,Credit Card,262.11,1,Bargain Hunter,1,air,40,Home,140.22,2025-05-09 12:58:05,7.37,Desktop,Social,1
800c2e49-e3f0-419a-9f88-799eb81606dc,Male,37,Belarus,17,PayPal,178.68,1,Loyal,1,though,51,Beauty,36.05,2025-01-19 15:55:08,14.08,Tablet,Direct,1
f5e95bdf-7845-4e6b-8576-d421a64184ad,Female,54,Vanuatu,8,PayPal,135.07,1,Loyal,1,family,39,Clothing,73.44,2025-07-18 22:53:15,5.06,Mobile,Search,1
c129a9cc-438c-4af0-807a-2d2bb5818229,Male,32,Turkey,20,PayPal,19.98,1,Loyal,1,hit,86,Books,14.91,2025-01-10 03:09:28,5.86,Mobile,Email,1
8ee7cd7e-8199-4a94-999b-1ca6bafcc075,Female,32,Lesotho,9,Credit Card,203.75,1,Loyal,1,industry,15,Electronics,176.44,2025-05-05 11:39:05,10.22,Desktop,Email,0
34404320-372c-4bf1-82a4-dd1e60d2364a,Male,22,Bouvet Island (Bouvetoya),8,PayPal,106.72,0,Loyal,1,candidate,58,Clothing,64.33,2025-04-29 12:50:18,7.42,Desktop,Search,1
7efbe505-8b3f-43f2-8f61-35490754bc5d,Male,42,Saint Pierre and Miquelon,4,Credit Card,178.02999999999997,1,Loyal,1,note,92,Books,6.64,2025-06-21 00:52:08,18.23,Tablet,Search,0
72e3d8b9-47e8-45a4-84cc-d81119c4a69c,Male,50,Algeria,20,Crypto,0.0,1,Window Shopper,0,technology,14,Home,0.0,2025-07-03 21:47:55,13.93,Tablet,Direct,0
5b59c713-9ab7-455c-98ec-53ea288a5a13,Female,57,Slovakia (Slovak Republic),13,Bank Transfer,245.93,0,Window Shopper,1,political,68,Home,154.93,2025-04-08 05:14:09,12.23,Mobile,Email,1
3d2d8770-90a2-4fef-bebf-45b0216c2ead,Female,28,Monaco,14,Credit Card,0.0,1,Window Shopper,0,off,54,Books,0.0,2025-06-18 00:17:16,4.77,Mobile,Search,1
630b309a-96b3-481a-9b16-2f5d53f38ee2,Female,63,North Macedonia,18,PayPal,0.0,0,Window Shopper,0,prepare,77,Clothing,0.0,2025-06-21 17:37:52,2.44,Mobile,Email,1
9c7aa5ce-74fc-40d5-9ce3-8a4bcc71b5d9,Female,47,Mali,19,Credit Card,0.0,0,Loyal,0,measure,76,Home,0.0,2025-02-27 13:18:36,26.59,Mobile,Email,0
d2e9569b-ade6-4ee2-a82f-59147bf8a291,Male,54,Macao,4,Bank Transfer,0.0,0,Loyal,0,new,48,Electronics,0.0,2025-02-26 07:06:32,14.68,Tablet,Direct,1
fd0c0e4e-5a11-4688-a114-821e3f0b2740,Female,29,Peru,6,PayPal,0.0,1,Bargain Hunter,0,live,97,Beauty,0.0,2025-04-02 13:21:27,20.91,Mobile,Direct,1
e8a71906-465d-4f0e-bc3a-4c6d7cdf30b2,Male,48,Ukraine,1,Crypto,0.0,0,Bargain Hunter,0,itself,42,Beauty,0.0,2025-02-19 10:25:14,12.47,Tablet,Email,0
5be51bb4-607c-4b3e-8fe1-e643017d43ff,Male,45,Swaziland,3,Bank Transfer,38.17,0,Window Shopper,1,account,6,Books,7.29,2025-05-16 06:50:22,13.16,Desktop,Direct,1
307ec944-79d6-414a-a14f-5d9851771491,Female,62,Cyprus,19,Crypto,174.98,0,Bargain Hunter,1,measure,16,Home,95.16,2025-04-16 02:46:15,8.11,Tablet,Social,0
6ddec8d3-13ba-4422-b51f-f5cbbad3e6f1,Male,62,Jamaica,18,Crypto,97.17,1,Window Shopper,1,among,56,Beauty,66.08,2025-04-27 22:44:21,28.95,Desktop,Search,0
ad0b14a4-4f6a-444d-96da-5c9dc97b8a91,Female,36,Macao,11,Crypto,133.8,0,Loyal,1,marriage,83,Home,23.37,2025-03-06 18:07:14,28.48,Mobile,Search,0
28eb593d-90e2-4abd-bff7-e32a53373767,Female,38,Solomon Islands,6,Bank Transfer,0.0,0,Bargain Hunter,0,data,18,Clothing,0.0,2025-06-08 18:11:26,13.3,Desktop,Email,0
e34fcf34-f98c-4a2d-a51b-db773cd84b83,Male,20,Reunion,3,Credit Card,248.70999999999998,0,Bargain Hunter,1,audience,34,Clothing,89.24,2025-07-24 08:20:29,27.7,Mobile,Search,1
b2608b7c-b272-4565-b649-fcd0e73601fb,Female,53,India,8,Crypto,158.39,1,Window Shopper,1,best,88,Beauty,43.81,2025-06-24 00:32:14,2.6,Desktop,Search,1
1fc76f4b-c8fb-4d11-aa37-e4f037bf0650,Male,23,Anguilla,5,Credit Card,143.42000000000002,1,Impulse Buyer,1,key,64,Clothing,98.87,2025-02-27 13:04:05,15.6,Mobile,Direct,1
ec168350-cbe7-4587-8018-0726e5cac399,Male,62,Liechtenstein,19,Credit Card,65.02000000000001,0,Impulse Buyer,1,listen,44,Beauty,8.32,2025-05-08 17:51:22,15.99,Desktop,Email,1
99643a8e-9066-45f1-9141-e8d6a8de9315,Male,37,Central African Republic,14,Bank Transfer,122.64000000000001,1,Window Shopper,1,stay,90,Clothing,26.1,2025-06-02 05:46:15,16.31,Desktop,Search,1
d13e8485-2e2f-42cd-9fe9-98e8aec420c9,Female,44,Korea,4,Crypto,200.7,1,Loyal,1,act,33,Clothing,85.12,2025-04-05 12:50:50,6.18,Desktop,Email,0
cc60eb48-4592-4310-bc44-742edb954e03,Female,35,New Zealand,4,Credit Card,407.46000000000004,0,Bargain Hunter,1,take,54,Electronics,345.55,2025-04-25 00:34:07,2.18,Tablet,Social,0
fec4d1b6-24b3-4056-8dc9-344914b048ed,Female,60,Gambia,8,Bank Transfer,393.49,0,Bargain Hunter,1,think,42,Electronics,369.42,2025-07-01 21:12:54,11.78,Desktop,Search,1
640140b1-79ee-4b54-bd3d-254eb442f834,Male,21,Antarctica (the territory South of 60 deg S),12,Credit Card,96.66999999999999,0,Bargain Hunter,1,need,33,Beauty,71.71,2025-05-03 14:27:54,22.14,Tablet,Social,1
a5443b6e-5cc4-4a70-a991-deaf7e1d339c,Male,64,Saint Lucia,16,Bank Transfer,104.24000000000001,1,Bargain Hunter,1,media,13,Books,7.76,2025-02-09 11:30:22,6.47,Tablet,Email,0
b80309c9-d6ee-4715-a829-4674043a753d,Male,65,Guam,7,Credit Card,0.0,0,Impulse Buyer,0,record,77,Beauty,0.0,2025-07-03 23:35:07,6.35,Desktop,Search,0
16b41062-cbb3-4247-bdd5-259ee5a881f8,Female,34,Romania,15,Crypto,0.0,1,Loyal,0,season,90,Beauty,0.0,2025-02-24 04:40:48,10.79,Mobile,Direct,1
5cdb6d3c-a6f9-4b1b-8bc2-2dfb23071231,Male,23,Kyrgyz Republic,4,Credit Card,0.0,0,Loyal,0,anyone,81,Beauty,0.0,2025-04-15 14:52:31,3.68,Desktop,Search,1
2110fd5c-6fff-4577-be1e-409d157cfb85,Male,30,Tokelau,9,Bank Transfer,252.59,1,Window Shopper,1,Democrat,95,Clothing,56.31,2025-07-25 02:39:59,25.47,Desktop,Social,1
d7df7615-e1d6-4e73-a58a-4ff7435e2191,Male,60,Bangladesh,19,PayPal,0.0,1,Loyal,0,ready,68,Home,0.0,2025-01-16 21:44:51,5.47,Mobile,Social,0
534f01cb-03e4-4929-b3f1-d6e1939bc41e,Male,36,Panama,5,Bank Transfer,39.67,1,Impulse Buyer,1,local,100,Beauty,10.51,2025-06-14 08:07:51,9.44,Mobile,Search,1
8f474895-626f-4cf2-b2a0-f0a541d8dd47,Female,35,Lao People's Democratic Republic,9,Credit Card,0.0,0,Loyal,0,such,88,Home,0.0,2025-05-08 17:20:44,29.41,Mobile,Social,1
cc9261bd-dd64-4b7f-a60e-4c43505c1edb,Female,56,Guatemala,18,PayPal,0.0,0,Bargain Hunter,0,manager,23,Clothing,0.0,2025-06-07 01:22:16,6.31,Desktop,Direct,0
2b71c386-95cc-4995-b12d-cf1a7487e823,Female,58,South Africa,13,PayPal,146.11,1,Impulse Buyer,1,address,59,Beauty,42.16,2025-03-06 18:37:57,10.29,Desktop,Email,0
38c4fa39-b01a-4303-91a4-206440031671,Male,31,Brunei Darussalam,7,Credit Card,0.0,1,Window Shopper,0,member,11,Electronics,0.0,2025-05-02 17:12:33,19.89,Desktop,Social,1
add6ad87-5204-40d1-ba68-977d816b7bc2,Male,52,Heard Island and McDonald Islands,2,Credit Card,162.20000000000002,0,Impulse Buyer,1,company,22,Books,12.8,2025-02-05 15:02:54,26.3,Mobile,Social,0
693a3b8d-8000-482a-a2e1-a747243c4e3f,Female,60,Kazakhstan,1,Bank Transfer,117.85,1,Impulse Buyer,1,dinner,50,Beauty,22.64,2025-07-11 03:28:30,24.84,Tablet,Direct,1
4bd697b3-a2ad-4bbb-8028-3911ed0fb55a,Female,18,Saint Pierre and Miquelon,5,PayPal,432.37,1,Bargain Hunter,1,lay,61,Electronics,245.89,2025-07-25 13:05:49,24.27,Mobile,Search,1
a514dac6-44a9-4277-9c42-c94f4b6e8320,Male,36,Togo,2,Credit Card,0.0,1,Impulse Buyer,0,early,37,Electronics,0.0,2025-07-08 13:57:48,7.46,Tablet,Search,1
9b78df2c-3eaf-46b4-b0e7-161372bdf32a,Male,39,Namibia,7,Bank Transfer,0.0,0,Bargain Hunter,0,sit,0,Books,0.0,2025-05-18 09:25:31,18.66,Desktop,Social,1
7c23c68c-e548-48ce-b0bc-60371c217b3f,Female,26,Grenada,7,Crypto,0.0,0,Impulse Buyer,0,television,76,Electronics,0.0,2025-01-20 01:38:48,7.95,Tablet,Email,1
7e76f232-c69f-4cdb-b782-fab744f269e8,Female,64,Armenia,11,Credit Card,293.29999999999995,0,Window Shopper,1,good,42,Home,166.2,2025-01-21 02:47:42,29.67,Desktop,Direct,0
4d346c43-7e62-47f0-9499-bfa1faa9ec46,Male,52,Saint Vincent and the Grenadines,6,Bank Transfer,107.54,0,Impulse Buyer,1,nearly,57,Clothing,43.14,2025-01-07 16:26:37,9.08,Mobile,Email,0
2bb5a4b2-33db-441e-9da2-4b74f3adab22,Male,58,Anguilla,16,Crypto,0.0,1,Loyal,0,so,13,Electronics,0.0,2025-04-14 15:16:57,26.64,Desktop,Social,0
062777a1-d5c4-4fbf-bd98-cb1310eaedd2,Male,62,Romania,8,Credit Card,0.0,1,Bargain Hunter,0,door,38,Electronics,0.0,2025-05-24 13:30:37,20.77,Mobile,Direct,1
69002e1d-f90a-4102-806e-ba156c8bb72c,Male,33,Egypt,16,PayPal,148.56,0,Window Shopper,1,daughter,85,Books,10.63,2025-07-11 00:35:01,15.33,Tablet,Direct,0
bc8b78f8-bbb5-4064-8073-d62d64456c5e,Male,43,Liechtenstein,14,Crypto,0.0,1,Bargain Hunter,0,the,29,Electronics,0.0,2025-04-27 19:19:21,20.26,Tablet,Search,1
90f97532-4edf-43ed-89ed-5820d7882992,Male,57,Portugal,15,Bank Transfer,0.0,1,Loyal,0,information,56,Books,0.0,2025-07-25 12:02:48,15.91,Desktop,Email,0
f84eff68-600d-4b1a-8c4b-ca7037de91c0,Female,30,Croatia,4,Crypto,104.39,1,Impulse Buyer,1,research,27,Beauty,59.29,2025-07-06 07:23:09,9.44,Tablet,Social,1
f3f8fc93-ae69-4b86-82e2-7115cc054625,Male,24,Iraq,12,Bank Transfer,0.0,1,Loyal,0,within,57,Electronics,0.0,2025-04-26 23:29:11,10.49,Mobile,Social,1
3ef1ccc8-cfc4-4f44-b386-5a5be8c9e897,Female,39,Nigeria,6,Credit Card,512.27,0,Impulse Buyer,1,parent,11,Electronics,397.01,2025-07-11 01:00:37,1.75,Tablet,Search,1
74369fbb-df94-4bf0-bb1f-ef981d0772a8,Male,56,Philippines,20,Crypto,199.95,1,Loyal,1,choice,78,Electronics,120.31,2025-03-23 15:00:43,29.58,Desktop,Social,1
ca56dd7c-730c-4a39-9f23-5eff81f58262,Female,55,Cuba,9,Bank Transfer,213.07,1,Impulse Buyer,1,Mr,43,Home,32.47,2025-01-14 16:28:55,3.26,Mobile,Search,0
abd43dde-44fc-4823-a5f2-792b68842fd4,Male,34,Indonesia,17,Bank Transfer,362.98,0,Bargain Hunter,1,key,96,Electronics,345.13,2025-05-29 08:02:32,17.4,Tablet,Email,0
020196f6-b120-4f0e-9b02-b6fbf363778d,Female,47,British Virgin Islands,6,Crypto,65.71000000000001,0,Window Shopper,1,listen,86,Books,36.11,2025-02-04 02:12:40,14.99,Desktop,Direct,1
9930b155-0686-4643-8736-62f701c3a674,Male,63,Croatia,10,Credit Card,80.99000000000001,1,Bargain Hunter,1,question,32,Books,49.85,2025-05-21 09:39:30,8.03,Tablet,Social,1
4e437448-88a4-4ac7-a7a1-fb024310c368,Female,31,Togo,17,Crypto,404.43999999999994,0,Window Shopper,1,address,27,Electronics,347.78,2025-07-16 19:00:20,8.9,Desktop,Direct,1
ac59e7b1-5c69-481b-a922-ec7c7d277d4a,Female,50,French Polynesia,16,Crypto,0.0,1,Impulse Buyer,0,stand,60,Home,0.0,2025-07-25 00:07:35,14.55,Desktop,Search,1
8ef3b9c8-4f38-4d58-b8e3-c87e534cc893,Male,59,French Polynesia,12,Bank Transfer,125.5,1,Bargain Hunter,1,dog,65,Books,17.12,2025-03-21 15:24:13,3.57,Desktop,Search,0
d10cb005-6f96-49e4-8741-b6484b42eb6b,Male,63,Lesotho,10,Bank Transfer,179.27,0,Window Shopper,1,century,55,Beauty,65.9,2025-03-05 09:02:01,19.74,Desktop,Email,1
64236e3f-585f-441a-8e87-fb8056e3f523,Female,60,Mozambique,7,Crypto,0.0,0,Bargain Hunter,0,former,5,Home,0.0,2025-03-06 20:19:29,2.11,Tablet,Email,1
fc45de49-551a-4e8b-a854-c909122bd8cc,Male,28,Sierra Leone,16,Credit Card,177.91,1,Impulse Buyer,1,character,50,Clothing,15.78,2025-05-30 20:08:46,18.47,Tablet,Direct,1
49f7735c-e81d-444e-833f-51170a585d76,Female,58,Heard Island and McDonald Islands,14,PayPal,156.01,1,Loyal,1,road,80,Beauty,39.96,2025-06-03 09:46:52,3.72,Mobile,Email,0
eac1102d-0e50-42ee-b2b5-71d6b6467d5f,Female,31,Morocco,4,Credit Card,0.0,0,Impulse Buyer,0,evening,16,Beauty,0.0,2025-01-13 07:20:54,2.53,Tablet,Email,1
f0f728f9-73e0-4db1-99ec-6658c9d7500e,Male,62,Timor-Leste,13,Bank Transfer,0.0,0,Impulse Buyer,0,race,92,Beauty,0.0,2025-02-10 18:56:07,9.89,Tablet,Search,1
65be1604-db6a-450c-97c3-2729269d6699,Male,57,Italy,15,PayPal,0.0,0,Loyal,0,test,51,Home,0.0,2025-04-10 01:39:00,27.19,Mobile,Email,1
ded7b3e6-bcc4-4c12-af6f-6812b344b634,Male,30,Jordan,4,PayPal,0.0,1,Window Shopper,0,knowledge,39,Home,0.0,2025-05-24 01:23:37,6.96,Desktop,Social,1
1fbe3147-906e-4df1-b1c5-386260cb8f8b,Female,32,Zimbabwe,13,Credit Card,145.21,1,Impulse Buyer,1,cell,80,Clothing,97.0,2025-06-24 09:16:48,11.75,Desktop,Email,1
a914a938-5439-45eb-a1b8-513df060cced,Female,30,Afghanistan,12,Credit Card,295.97,0,Bargain Hunter,1,listen,31,Home,162.95,2025-04-13 06:58:40,13.0,Tablet,Social,1
ab9b2f57-73a0-42ff-a43d-1ed012517b93,Male,31,Nepal,7,Bank Transfer,0.0,1,Bargain Hunter,0,bank,57,Electronics,0.0,2025-02-15 10:13:55,6.13,Desktop,Direct,1
ad32943c-feab-41c0-8814-6c8a47fc9b1f,Female,49,Cyprus,17,Bank Transfer,0.0,1,Loyal,0,American,18,Home,0.0,2025-05-16 16:33:17,10.07,Mobile,Social,0
7cfa1ad6-dd88-46a0-91b7-207fe8ff2916,Male,36,Falkland Islands (Malvinas),6,Crypto,0.0,1,Bargain Hunter,0,suffer,4,Home,0.0,2025-05-28 04:39:54,8.95,Tablet,Direct,1
